"centre_no","size","supermarket.800","pharmacy.800","post.800","gp.800","mat.child.health.800","dentist.800","childcare.800","kindergarten.800","primary.800","comm.library.800","convenience.400","rest.cafe.400","park.400","bus.400.tram.600.train.800"
757,"large",94.431185361973,64.2800318217979,0,68.8941925218775,65.9506762132061,99.920445505171,93.5560859188544,89.1805887032617,77.0087509944312,87.5894988066826,30.0715990453461,38.1066030230708,96.9769291964996,93.3174224343675
758,"small",5.84577114427861,39.9253731343284,17.0398009950249,99.7512437810945,0,7.58706467661692,67.5373134328358,8.2089552238806,45.5223880597015,0,0,85.9452736318408,41.2935323383085,100
759,"medium",36.2250879249707,6.3305978898007,0,34.1148886283705,47.831184056272,33.2161000390778,84.8769050410317,42.5166080500195,81.8288393903869,30.715123094959,43.3372411098085,39.3122313403673,98.1242672919109,95.8968347010551
76,"medium",39.68347010551,35.052754982415,0,73.2121922626026,46.8347010550997,90.2696365767878,100,76.6705744431418,57.5615474794842,17.116060961313,11.957796014068,31.4185228604924,75.9671746776084,100
760,"medium",56.5569861707201,44.4921316165951,0,36.2899380066762,69.3371483071054,94.3729136862184,99.6185026227945,90.1764425369576,95.5650929899857,0,45.9704339532666,34.4301382927992,39.0557939914163,97.7587029089175
761,"large",0,0.75187969924812,0,0.75187969924812,0,0.75187969924812,100,100,0.75187969924812,0,0,0,86.4661654135338,100
762,"small",97.1882640586797,98.5330073349633,0,100,63.9364303178484,99.0220048899755,100,100,100,78.8508557457213,30.5623471882641,21.638141809291,97.3105134474328,100
763,"large",95.8815028901734,53.6368015414258,11.7292870905588,95.4720616570328,95.7369942196532,89.7639691714836,100,81.2138728323699,82.7071290944123,80.9730250481696,49.0125240847784,57.1772639691715,64.8603082851638,99.9277456647399
764,"large",97.4705882352941,0,0.803921568627451,90.9411764705882,46.9019607843137,50.1176470588235,98.3921568627451,95.0980392156863,94.2352941176471,42.078431372549,67.8039215686274,70.0196078431373,97.5490196078431,99.7254901960784
765,"small",51.0723860589812,25.3351206434316,3.2171581769437,89.142091152815,75.8713136729222,87.1313672922252,100,99.7319034852547,79.4906166219839,39.2761394101877,16.6219839142091,14.0750670241287,88.3378016085791,100
766,"medium",3.04878048780488,5.31358885017422,88.1533101045296,98.5191637630662,22.8222996515679,88.5017421602787,79.0940766550523,65.9407665505226,85.3658536585366,0,0,48.8675958188153,99.4773519163763,84.4076655052265
767,"large",94.9811117107393,79.6546141392337,0,90.3399892066919,5.18078791149487,78.1975175391257,69.5628710199676,51.1602806260119,33.2973556395035,33.3513221802482,41.9320021586616,27.6848354020507,99.7301672962763,92.4986508364814
768,"small",100,100,0,95.5503512880562,59.7189695550351,97.6580796252927,100,95.5503512880562,95.5503512880562,0,88.056206088993,88.056206088993,32.5526932084309,95.5503512880562
769,"medium",95.7430340557275,5.3405572755418,0,92.0278637770898,75.4643962848297,95.2786377708978,99.6904024767802,96.1300309597523,92.4922600619195,0,25.1547987616099,39.5510835913313,94.8916408668731,90.4024767801858
77,"large",93.7883122190437,33.4286881896199,0,95.096035962403,7.31507968941561,96.8124233755619,100,65.1409889660809,88.2304863097671,62.8116060482223,18.308132407029,60.0735594605639,68.9824274621986,96.9350224765018
770,"small",100,100,0,100,39.6728016359918,100,60.3271983640082,22.2903885480573,25.5623721881391,3.2719836400818,94.2740286298569,93.4560327198364,98.159509202454,98.3640081799591
771,"large",99.249081322895,0,0,91.4363316823774,55.6318900782873,87.0746125579166,99.6325291580125,46.3492570698195,77.5683016456303,76.274165202109,39.9744368109922,83.4957660968206,97.7152899824253,98.9934494328167
772,"medium",81.7733990147783,0,0,97.2906403940887,20.9085933223864,24.3568691844554,99.5621237000547,93.2950191570881,94.6907498631637,15.4625068418172,70.7170224411604,73.0979748221128,91.5435139573071,99.3979200875753
773,"large",91.5937803692906,95.0923226433431,65.9378036929057,97.7162293488824,0,97.7162293488824,93.1486880466472,16.2293488824101,43.488824101069,60.5928085519922,51.5063168124393,71.5743440233236,88.2896015549077,95.5296404275996
774,"small",100,18.9075630252101,0,18.9075630252101,10.2941176470588,0,100,0.420168067226891,100,10.2941176470588,91.8067226890756,0,61.5546218487395,100
775,"small",0,0,0,0,56.9321533923304,15.929203539823,100,91.1504424778761,89.9705014749263,0,32.7433628318584,80.8259587020649,85.2507374631269,94.9852507374631
776,"small",58.6705202312139,23.121387283237,0,59.1040462427746,50,67.9190751445087,100,98.6994219653179,95.0867052023121,0,40.3179190751445,34.8265895953757,36.849710982659,96.6763005780347
777,"small",0.645161290322581,22.741935483871,0,26.1290322580645,89.0322580645161,73.2258064516129,100,47.9032258064516,100,15.6451612903226,6.29032258064516,22.741935483871,35.3225806451613,96.7741935483871
778,"small",93.4579439252336,98.5046728971963,0,81.6822429906542,88.411214953271,100,100,90.4672897196262,99.4392523364486,8.03738317757009,18.3177570093458,55.5140186915888,77.9439252336449,100
779,"medium",2.85714285714286,0,4.65116279069767,0.0664451827242525,11.8936877076412,40.3322259136213,63.8538205980066,17.1428571428571,59.5348837209302,0,0,26.312292358804,75.5481727574751,80.0664451827243
78,"small",2.52525252525253,8.58585858585858,0,15.9090909090909,31.8181818181818,0,99.2424242424242,87.8787878787879,10.8585858585859,0,80.5555555555556,84.3434343434343,90.6565656565657,100
780,"small",0,0,0,0,0,0,100,80.306905370844,89.5140664961637,0,79.2838874680307,79.2838874680307,98.4654731457801,98.2097186700767
781,"small",11.7241379310345,63.448275862069,0,19.3103448275862,10.2068965517241,0.689655172413793,100,100,65.7931034482759,9.10344827586207,59.8620689655172,87.3103448275862,89.1034482758621,72
782,"small",0,0,0.282485875706215,0.282485875706215,0,12.4293785310734,31.3559322033898,8.19209039548022,8.19209039548022,0,0,0,89.8305084745763,85.0282485875706
783,"small",10.7398568019093,0,0,100,0,4.77326968973747,100,0,100,59.4272076372315,84.7255369928401,91.8854415274463,99.5226730310263,97.6133651551313
784,"large",98.6810228802153,41.3638402871243,0,99.1386271870794,56.0789591745177,97.2902646926873,98.4656796769852,35.6482727680574,30.7671601615074,38.4567070435173,46.4513234634365,70.7940780619112,68.8829071332436,99.7308209959623
785,"small",67.639902676399,5.83941605839416,0,5.83941605839416,0,0,100,27.4939172749392,38.6861313868613,0,89.7810218978102,25.7907542579075,55.9610705596107,100
786,"small",4.19397116644823,0,16.9069462647444,20.5766710353866,0,0,96.8545216251638,96.8545216251638,8.51900393184797,0,0,0,95.1507208387942,97.2477064220184
787,"medium",95.4773869346734,0,87.3366834170854,29.7989949748744,80.1507537688442,94.2211055276382,92.3115577889447,40.6030150753769,55.7286432160804,0.201005025125628,35.678391959799,33.9195979899498,62.2613065326633,91.7587939698493
788,"small",87.962962962963,17.7469135802469,0,23.7654320987654,100,9.72222222222222,100,26.6975308641975,35.8024691358025,0,87.1913580246914,24.0740740740741,100,97.9938271604938
789,"small",38.4517766497462,0,22.9695431472081,29.3147208121827,0,22.9695431472081,100,100,88.7055837563452,45.9390862944162,21.5736040609137,11.4213197969543,92.51269035533,91.8781725888325
79,"small",100,100,0,15.3284671532847,0,100,100,29.4403892944039,0,0,91.970802919708,95.8637469586375,82.2384428223844,100
790,"small",23.0248306997743,0,12.6410835214447,0,96.6139954853273,100,100,63.431151241535,100,0,0.451467268623025,0,96.1625282167043,81.941309255079
791,"large",93.4840425531915,20.1684397163121,0,96.5425531914894,84.8404255319149,90.2925531914894,100,84.7074468085106,98.8031914893617,0,50.6648936170213,46.2322695035461,55.186170212766,99.3794326241135
792,"small",7.23860589812332,0,5.36193029490617,8.04289544235925,7.23860589812332,0,98.9276139410188,82.8418230563003,84.1823056300268,0,0,8.04289544235925,99.4638069705094,100
793,"small",52.5193798449612,51.3565891472868,67.0542635658915,100,81.2015503875969,66.4728682170543,100,42.4418604651163,59.3023255813954,31.0077519379845,5.62015503875969,15.8914728682171,65.3100775193798,98.4496124031008
794,"large",98.1811567842852,0,0,92.1062204437978,13.2775554747181,52.2371771553292,97.9992724627137,0,51.9097853765006,0,63.4412513641324,52.7100763914151,94.8708621316842,99.2724627137141
795,"medium",38.3280198370528,93.1633014523557,0,77.470775770457,42.0474672334396,28.62203329791,99.7874601487779,55.9688274884874,96.5639390719093,62.2387530995395,21.1477151965994,73.8221749911442,69.429684732554,96.5285157633723
796,"medium",97.8711325574794,90.8032926483111,0,90.5762134544422,14.3059892137383,45.9835367584445,100,58.6999716151008,47.033778030088,9.67925063866023,38.858927050809,84.9276185069543,95.004257734885,100
797,"small",100,0,0,100,72.6765799256506,2.78810408921933,100,10.4089219330855,84.3866171003718,0,92.9368029739777,79.5539033457249,33.0855018587361,100
798,"small",100,0,0,100,99.4402985074627,41.4179104477612,100,100,100,0,78.7313432835821,22.2014925373134,97.9477611940299,95.7089552238806
799,"small",0,0,19.9134199134199,20.7792207792208,0,0,100,48.7012987012987,99.1341991341991,0,5.62770562770563,6.49350649350649,92.4242424242424,100
8,"small",100,0,0,2.47747747747748,0,0.225225225225225,58.5585585585586,41.6666666666667,41.6666666666667,0,74.7747747747748,88.7387387387387,54.954954954955,100
80,"small",0,0,17.6570458404075,0,100,17.6570458404075,100,0,100,0,0,87.6061120543294,66.213921901528,93.2088285229202
800,"small",54.8500881834215,29.2768959435626,0,59.7883597883598,76.1904761904762,0,84.8324514991182,33.8624338624339,79.7178130511464,70.0176366843034,6.17283950617284,0,100,94.7089947089947
801,"small",100,20.7658321060383,0,56.8483063328424,0,0,25.7731958762887,0,20.7658321060383,24.300441826215,95.139911634757,98.8217967599411,88.2179675994109,100
802,"small",0,96.5367965367965,0,99.5670995670996,100,100,100,99.7835497835498,95.4545454545455,86.3636363636364,11.4718614718615,56.4935064935065,82.034632034632,100
803,"small",49.3917274939173,54.9878345498783,54.9878345498783,6.44768856447689,100,14.1119221411192,100,99.8783454987834,34.7931873479319,0,81.6301703163017,0.97323600973236,87.4695863746959,100
804,"small",70.326409495549,76.8545994065282,90.8011869436202,89.1691394658754,30.7121661721068,100,100,58.9020771513353,98.5163204747775,41.0979228486647,26.4094955489614,94.9554896142433,77.5964391691395,100
805,"small",98.6175115207373,7.37327188940092,0,98.6175115207373,22.5806451612903,0,98.6175115207373,98.6175115207373,98.6175115207373,20.5069124423963,90.0921658986175,77.6497695852535,98.3870967741936,98.6175115207373
806,"small",99.9087591240876,98.2664233576642,0,99.6350364963504,62.8649635036496,86.8613138686131,100,58.1204379562044,100,13.4124087591241,39.1423357664234,53.8321167883212,62.1350364963504,100
807,"small",90.1960784313726,0,23.5294117647059,0,7.30837789661319,99.1087344028521,89.126559714795,4.99108734402852,98.3957219251337,0,27.807486631016,39.2156862745098,100,99.1087344028521
808,"large",77.1755560354135,98.4668538112719,0,94.7095659684733,30.1014899589721,36.7955085294753,100,86.9358669833729,98.812351543943,32.951846253509,64.5432951846254,74.1524508745411,86.4608076009501,100
809,"medium",98.7208008898777,52.0856507230256,0,88.2925472747497,67.4082313681869,87.5417130144605,100,50.7508342602892,99.6941045606229,20.0222469410456,33.1201334816463,51.0289210233593,82.313681868743,100
81,"small",0,0,0,17,0,100,100,91.25,100,0,0,81.25,63,98.5
810,"small",0,0,0,0,0,0,100,98.5915492957747,100,0,94.0845070422535,55.7746478873239,100,100
811,"small",99.4666666666667,0,0,99.4666666666667,99.4666666666667,0,99.4666666666667,99.4666666666667,72.2666666666667,0,97.6,99.4666666666667,99.4666666666667,99.4666666666667
812,"medium",97.6529160739687,89.1891891891892,0,91.4651493598862,77.7382645803698,0,99.3598862019915,30.7254623044097,76.9559032716927,52.9871977240398,61.9487908961593,43.0298719772404,66.9985775248933,100
813,"small",97.6190476190476,94.9206349206349,0,88.5714285714286,0,8.65079365079365,100,78.0952380952381,33.5714285714286,0,65.9523809523809,97.2222222222222,94.7619047619048,100
814,"small",92.090395480226,0.564971751412429,0,100,8.47457627118644,0,100,12.4293785310734,59.0395480225989,0,23.4463276836158,93.2203389830508,99.7175141242938,92.6553672316384
815,"small",0,0,0,0,0,0,100,97.0149253731343,0,0,0,88.955223880597,100,100
816,"small",96.078431372549,0,0,85.1540616246499,96.078431372549,0,100,78.4313725490196,91.5966386554622,0,19.327731092437,29.9719887955182,89.6358543417367,100
817,"medium",53.8461538461538,0,27.4779946421737,60.1990049751244,21.4695752009185,76.4638346727899,99.2345962495216,76.1194029850746,82.7784156142365,0,39.1121316494451,2.37275162648297,89.7053195560658,85.9931113662457
818,"large",98.2305936073059,59.2751141552511,72.4029680365297,99.9714611872146,74.8002283105023,92.3230593607306,99.1723744292237,34.9600456621005,66.1815068493151,66.7808219178082,47.1461187214612,64.0981735159817,89.1267123287671,99.1723744292237
819,"large",99.0210474791973,46.2310327949094,0,97.9278838309675,70.1827378038832,79.866209822157,99.3636808614782,43.0739109153206,63.9663892967858,39.1417849567629,53.9484418339044,74.8653940283896,89.1417849567629,100
82,"large",95.2949122017109,19.3156235929761,0,100,73.7055380459253,91.9630796938316,97.3210265646105,66.8167492120666,83.9261593876632,52.0261143628996,79.806393516434,87.2354795137326,90.9950472760018,99.93246285457
820,"medium",94.4554455445545,17.6237623762376,41.8316831683168,0,65.0990099009901,80.8415841584158,95.049504950495,60.6930693069307,97.1782178217822,0,53.2178217821782,46.4356435643564,96.039603960396,96.2376237623762
821,"small",20.5638474295191,0,1.49253731343284,32.5041459369818,11.7744610281924,21.7247097844113,100,0.66334991708126,100,0.829187396351575,57.87728026534,0,100,100
822,"small",0,0,0,0,12.7604166666667,0,10.6770833333333,31.25,0,10.6770833333333,92.96875,0,100,97.3958333333333
823,"small",7.52136752136752,7.52136752136752,0,48.5470085470085,47.1794871794872,26.8376068376068,63.9316239316239,67.008547008547,100,31.6239316239316,0,44.957264957265,84.4444444444444,100
824,"medium",0.0566893424036281,0,89.0022675736961,86.2244897959184,0,7.31292517006803,85.6575963718821,60.6009070294785,42.3469387755102,0.340136054421769,0,22.7891156462585,71.3151927437642,87.9818594104308
825,"small",86.0687022900763,0,0,86.6412213740458,38.1679389312977,50.763358778626,99.236641221374,46.7557251908397,97.9007633587786,0,17.175572519084,0.954198473282443,100,87.2137404580153
826,"small",21.4402618657938,15.8756137479542,0,49.2635024549918,100,100,100,93.4533551554828,100,10.4746317512275,40.2618657937807,91.1620294599018,92.3076923076923,100
827,"small",9.11764705882353,15.8823529411765,100,17.0588235294118,0,83.2352941176471,100,33.8235294117647,67.0588235294118,0,4.11764705882353,64.4117647058824,24.4117647058824,100
828,"small",7.11610486891386,100,0,100,64.4194756554307,76.5293383270911,100,89.6379525593009,99.625468164794,100,39.8252184769039,90.0124843945069,99.3757802746567,100
829,"small",25.3968253968254,0,0,8.73015873015873,32.7380952380952,80.3571428571429,78.968253968254,15.0793650793651,66.0714285714286,0,90.0793650793651,0,93.4523809523809,99.6031746031746
83,"small",17.4193548387097,0,0,92.258064516129,0,92.258064516129,97.4193548387097,45.1612903225806,97.4193548387097,0,0,89.3548387096774,100,85.4838709677419
830,"small",0,0,0,99.0442054958184,0.1194743130227,0,22.2222222222222,45.7586618876941,75.3882915173238,0,0,0,79.3309438470729,88.7694145758662
831,"small",0,96.5277777777778,0,96.5277777777778,0,0,0,93.0555555555556,0,0,96.5277777777778,0,15.2777777777778,96.5277777777778
832,"small",0,0,0,0,0,19.4647201946472,82.2384428223844,0,0,0,0,86.1313868613139,96.8369829683698,30.1703163017032
833,"medium",95.3379953379953,69.6969696969697,94.6386946386946,73.4265734265734,54.7785547785548,73.4265734265734,100,53.1468531468531,27.5058275058275,0,25.6410256410256,59.2074592074592,80.8857808857809,61.0722610722611
834,"large",92.5788497217069,77.9839208410637,74.9536178107607,86.2090290661719,9.64749536178108,91.8985776128633,82.2510822510823,7.29746444032158,38.0333951762523,59.4928880643166,42.2387136672851,64.9969078540507,91.5275200989487,63.4508348794063
835,"medium",97.6019184652278,100,100,100,0,100,100,70.9832134292566,0,0,17.7458033573141,77.4580335731415,72.4220623501199,95.4436450839329
836,"small",0,100,0,0,0,0,0,0,0,0,0,96.6666666666667,99.5238095238095,96.6666666666667
838,"large",93.8655462184874,97.2268907563025,77.3949579831933,85.546218487395,56.6386554621849,36.3865546218487,99.8319327731092,56.6386554621849,33.3613445378151,0,41.2605042016807,55.4621848739496,68.4873949579832,89.0756302521009
839,"small",0,0,0,0,20,0,38.1395348837209,20,0,0,0,78.1395348837209,82.3255813953488,11.6279069767442
84,"large",15.668202764977,92.1146953405018,0,94.3676395289298,37.4295954941116,95.3405017921147,98.8223246287762,89.5033282130056,78.1362007168459,0,14.5417306707629,46.1853558627752,96.6205837173579,94.0604198668715
840,"small",0,100,0,0,12.3595505617978,0,41.5730337078652,12.3595505617978,0,0,0,52.8089887640449,83.7078651685393,96.0674157303371
841,"small",100,100,100,56.7669172932331,0,100,0,0,0,0,92.8571428571429,2.63157894736842,50.7518796992481,95.4887218045113
842,"large",94.1993464052288,60.7843137254902,45.5065359477124,96.5686274509804,44.3627450980392,87.9084967320261,97.140522875817,68.7091503267974,67.8921568627451,77.9411764705882,40.1960784313725,62.3366013071895,81.8627450980392,73.6111111111111
843,"large",95.26791927627,94.7807933194155,80.9324982602644,85.9429366736256,65.6924147529575,92.4147529575504,75.5045233124565,70.6332637439109,6.9589422407794,79.8886569241475,33.1941544885177,39.178844815588,72.4425887265136,61.0299234516353
844,"small",0,0,0,0,0,0,0,0,0,0,0,80.8641975308642,100,100
845,"large",95.3006770211071,94.7431302270012,83.3134209478296,95.3405017921147,37.8733572281959,96.7343687773795,89.0083632019116,38.231780167264,51.9713261648746,79.4504181600956,24.7311827956989,43.6479490242931,88.9287136598965,88.1322182397451
846,"small",0,0,100,0,100,0,100,95.1417004048583,99.1902834008097,0,0,91.0931174089069,100,100
847,"small",0,0,0,0,0,0,26.5454545454545,0,26.5454545454545,0,0,76,95.6363636363636,83.2727272727273
848,"small",0,30.6990881458967,0,32.2188449848024,0,32.2188449848024,0,0,0,0,0,82.9787234042553,74.468085106383,100
849,"large",96.1783439490446,82.8025477707006,83.0148619957537,85.7749469214437,83.4394904458599,31.2101910828025,83.4394904458599,63.2696390658174,14.2250530785563,0,21.2314225053079,44.7983014861996,35.6687898089172,25.0530785562633
85,"large",22.9240744614097,50.6588579795022,13.2189918427107,98.2639615143275,87.9313951056264,89.4791884542983,94.9173813009831,88.5588788956285,56.9127797531897,4.22505751934742,37.3562016314578,77.8079899602594,80.0460154779335,99.7280903576657
850,"small",10.1708706265256,22.0504475183076,3.66151342554923,98.1285598047193,7.89259560618389,15.2156224572823,6.18388934092758,0,1.46460537021969,0,72.8234336859235,1.22050447518308,8.86899918633035,97.233523189585
851,"small",13.8392857142857,65.8482142857143,0.446428571428571,86.6071428571429,43.0803571428571,76.3392857142857,100,100,0,100,14.7321428571429,78.7946428571429,95.0892857142857,23.6607142857143
852,"small",100,100,100,100,0,100,0,0,0,0,94.2708333333333,97.9166666666667,97.9166666666667,92.1875
853,"small",98.6301369863014,98.6301369863014,98.6301369863014,98.6301369863014,0,0,100,76.2557077625571,93.1506849315068,0,88.5844748858447,98.1735159817352,97.2602739726027,98.1735159817352
854,"medium",0,64.7940074906367,46.0674157303371,64.7940074906367,0,64.7940074906367,0,0,0,0,0,45.6928838951311,82.7715355805243,0
855,"small",4.31654676258993,0,4.31654676258993,0,0,4.31654676258993,0,0,0,0,0,0,19.4244604316547,96.4028776978417
856,"small",44.811320754717,44.5754716981132,0,68.6320754716981,10.1415094339623,58.9622641509434,99.5283018867924,99.5283018867924,43.3962264150943,0,2.35849056603774,93.3962264150943,75.4716981132076,100
857,"small",0,100,0,0,0,0,100,0,15.1315789473684,0,0,74.6710526315789,28.2894736842105,96.7105263157895
858,"small",0,0,0,0,0,0,21.0144927536232,0,0,0,0,34.5410628019324,79.7101449275362,45.6521739130435
859,"small",100,100,100,100,0,0,100,100,98.3805668016194,0,99.1902834008097,95.5465587044534,0,100
86,"medium",96.3936115404431,73.1581658938691,0,92.2720247295209,18.0319422977846,94.8480164863472,92.6326635754766,89.6960329726945,43.3281813498197,0,30.0360638845956,51.0046367851623,70.9428129829985,99.021123132406
860,"small",61.7543859649123,61.7543859649123,22.8070175438596,100,0,22.8070175438596,0,0,0,0,10.5263157894737,75.4385964912281,74.3859649122807,86.3157894736842
861,"small",0,0,97.3544973544974,0,0,0,0,0,0,0,0,59.7883597883598,43.3862433862434,59.2592592592593
862,"large",92.7065026362039,72.4077328646749,81.7223198594025,57.2934973637961,56.5905096660808,0,85.0615114235501,64.9384885764499,70.0351493848858,73.3743409490334,36.2917398945518,51.1423550087873,65.5536028119508,60.5448154657294
863,"small",0,0,0,90.7216494845361,99.7938144329897,0,99.7938144329897,39.1752577319588,96.701030927835,0,0,4.12371134020619,14.8453608247423,98.7628865979381
864,"medium",0,0,0,0,0,0,0,0,0,0,0,37.410071942446,60.431654676259,85.7913669064748
865,"small",0,0,0,0,0,0,0,0,0,0,87.248322147651,87.9194630872483,21.4765100671141,87.9194630872483
866,"small",100,5.63380281690141,0,76.4084507042253,95.7746478873239,6.69014084507042,100,100,100,0,91.1971830985916,92.2535211267606,96.830985915493,99.6478873239437
867,"small",4.44444444444444,10,14.4444444444444,53.3333333333333,0,53.3333333333333,4.44444444444444,4.44444444444444,0,0,82.2222222222222,81.1111111111111,93.3333333333333,82.2222222222222
868,"small",0,0,0,0,0,0,60.7017543859649,27.3684210526316,33.6842105263158,0,0,84.5614035087719,83.859649122807,0
869,"large",92.8888888888889,68.2222222222222,72.6111111111111,79.7222222222222,57.2777777777778,67.8888888888889,84.1111111111111,60.8888888888889,0.722222222222222,0,21.8333333333333,14.9444444444444,30.6666666666667,63.6111111111111
87,"medium",52.4007113218732,39.0041493775934,0,44.0426793123889,58.6247777119146,95.1985773562537,96.6804979253112,89.2708950800237,95.850622406639,0,18.6129223473622,49.9110847658566,49.2590397154713,95.7913455838767
870,"small",2.41935483870968,1.88172043010753,0,2.41935483870968,0,16.6666666666667,59.6774193548387,55.6451612903226,0,0.268817204301075,0,81.989247311828,96.7741935483871,99.7311827956989
871,"medium",0,91.8789808917197,91.8789808917197,91.8789808917197,0,93.6305732484076,84.3949044585987,74.0445859872611,0,0,26.4331210191083,47.9299363057325,63.6942675159236,49.8407643312102
872,"small",0,0,0,0,0,0,100,0,100,0,0,100,100,0
873,"small",0,0,0,0,100,0,100,100,100,0,24.251497005988,82.0359281437126,0,100
874,"large",97.5838926174497,97.5838926174497,58.6577181208054,97.0469798657718,39.5973154362416,73.4228187919463,69.1275167785235,39.5973154362416,69.1275167785235,0,37.8523489932886,63.8926174496644,10.6040268456376,94.0939597315436
875,"small",100,100,100,100,0,100,100,100,100,0,86.7579908675799,93.6073059360731,88.1278538812785,93.6073059360731
876,"small",0,99.2481203007519,0,98.4962406015038,0,96.9924812030075,100,0,96.9924812030075,0,95.4887218045113,94.7368421052632,57.1428571428571,100
877,"small",100,0,0,0,100,0,100,13.1147540983607,100,98.3606557377049,96.7213114754098,96.7213114754098,59.0163934426229,96.7213114754098
878,"small",0,0,0,0,0,100,98.6046511627907,0,0,0,0,98.1395348837209,99.0697674418605,78.6046511627907
879,"small",0,0,0,48.1481481481481,0,48.1481481481481,100,15.1515151515152,17.8451178451178,0,82.4915824915825,82.4915824915825,90.2356902356902,97.979797979798
88,"medium",96.0576923076923,0,0,46.7307692307692,92.3557692307692,48.7019230769231,99.9038461538462,92.1153846153846,13.3173076923077,3.46153846153846,31.2019230769231,39.9038461538462,91.1538461538461,87.1634615384615
880,"large",97.4358974358974,97.4358974358974,0,95.3379953379953,36.4801864801865,30.5361305361305,99.3006993006993,76.1072261072261,80.8857808857809,0,35.0815850815851,60.6060606060606,77.1561771561772,98.1351981351981
881,"large",95.3456536618754,90.9650924024641,66.1190965092403,75.7015742642026,0,97.6728268309377,81.7932922655715,72.9637234770705,68.3093771389459,37.5085557837098,38.2614647501711,40.1095140314853,84.394250513347,81.9986310746064
883,"medium",64.6323053698512,56.5236144058659,57.8606857882251,94.1988354539573,26.6120336424412,96.7004528790166,100,46.9915893896916,92.3010567177054,94.4791891309036,61.3327582488678,68.2337718352383,100,96.2907051973258
884,"small",41.95,46.85,46.85,100,45.2,96.9,100,94.15,100,14,26.4,48.25,92.8,98.75
885,"small",72.4236641221374,41.6984732824427,23.5687022900763,100,65.9351145038168,26.0496183206107,100,100,99.8091603053435,100,88.0725190839695,88.1679389312977,100,100
886,"large",99.4865870876653,97.7409831857271,95.6616608907714,100,76.9349249133616,99.5892696701322,100,83.9558464895392,23.7581825182903,94.7631882941856,77.1916313695289,90.424849184957,99.3710691823899,99.4865870876653
887,"small",7.78145695364238,6.12582781456954,0,100,30.7119205298013,78.0629139072848,99.0066225165563,0,98.5927152317881,79.7185430463576,24.9172185430464,62.6655629139073,99.0066225165563,100
888,"small",100,100,22.461752433936,88.0389429763561,79.6940194714882,48.5396383866481,100,0,98.4005563282337,12.3783031988873,84.5618915159944,78.5813630041725,86.7176634214186,90.6119610570236
889,"large",88.4035647485972,52.9761249862471,58.8733634063153,99.4168775442843,14.4460336670701,75.475849928485,97.8875563868412,45.3295191990318,91.0551215755309,47.4309605017054,75.7068984486742,75.8279238640114,97.6235009351964,100
89,"medium",98.3651226158038,35.5780459322694,0,99.4939665239393,78.1237835733749,98.3261969637991,97.2946671856754,97.0221876216427,96.1268976255352,85.0136239782016,71.7789022966135,70.9030751265084,62.6313740755158,100
890,"large",99.2807424593967,54.2227378190255,14.4083526682135,89.7679814385151,40.7656612529002,96.7981438515081,99.3039443155453,21.8561484918794,97.8886310904872,11.6705336426914,63.6426914153132,54.9883990719258,67.7262180974478,99.8375870069606
891,"large",99.1882767042597,27.4046404712305,79.5632497665398,100,76.8766611593995,93.4271963221033,100,55.5276201422312,9.15164140507147,81.3662811579628,90.7908914589469,49.2924358882264,97.6797643847425,100
892,"medium",97.3890051779222,79.3323785391649,76.9968051118211,100,43.0648892805993,87.7823069296023,96.39748815688,11.5676985788256,83.3314971907018,77.7900187286548,81.9103227938746,83.7060702875399,89.743307260108,100
893,"medium",97.82340862423,96.9609856262834,91.4168377823409,98.6447638603696,86.7761806981519,18.8501026694045,86.8583162217659,86.7761806981519,46.8583162217659,86.7761806981519,41.2320328542094,54.4558521560575,99.5482546201232,99.4661190965092
894,"large",99.6780206744619,93.1537027622437,26.876800542281,100,76.6988645992205,90.6964921199797,99.4746653109642,87.2225046602271,77.2072530079648,99.7458057956279,56.9056092187765,78.3257075072022,100,100
895,"small",28.9908256880734,0.73394495412844,0.18348623853211,42.3853211009174,0,20.9174311926606,100,6.78899082568807,100,93.9449541284404,0,88.9908256880734,86.0550458715596,100
896,"large",97.0139851329218,88.7740960060476,87.5771702154466,100,86.9346100541766,96.6612070051657,100,16.8325563815043,99.9622023434547,79.0474990550586,63.550459871488,87.9047499055059,80.9373818823233,100
897,"small",97.2457627118644,94.0677966101695,50,99.7881355932203,99.7881355932203,98.5169491525424,100,99.7881355932203,99.7881355932203,99.7881355932203,40.4661016949153,91.3135593220339,100,99.7881355932203
898,"large",98.2358470103391,87.354493529029,78.540958715928,98.7491866097896,11.0476465909913,92.7047935796399,92.0685416817294,17.5258477333526,74.6222254356156,40.3152338948738,69.9370978237293,88.5113151615935,99.2263755332225,99.6746439158412
899,"small",0,0,0,0,0,0,99.0566037735849,0,0,100,0,97.7987421383648,100,99.0566037735849
9,"small",12.8571428571429,0,0,11.7857142857143,100,47.8571428571429,43.5714285714286,15,18.9285714285714,0,0,26.4285714285714,100,95.7142857142857
90,"small",0,0,0,100,0,100,100,100,100,0,0,98.1707317073171,55.7926829268293,97.2560975609756
900,"medium",88.7465267057734,81.7381907996295,49.0892250694659,99.7375733251003,70.9323865390553,98.147576412473,100,1.38931769064526,98.7650509416487,56.5606668724915,49.1972831120716,68.5551096017289,78.3266440259339,100
